0.0000000000e+00  0.0000000000e+00
3.7225175041e-04  2.1778761133e-02
7.4468416170e-04  4.3678823314e-02
1.1172973654e-03  6.5661749768e-02
1.4900914933e-03  8.7716783190e-02
1.8630666770e-03  1.0983718735e-01
2.2362230486e-03  1.3201777611e-01
2.6095607401e-03  1.5425415955e-01
2.9830798837e-03  1.7654243043e-01
3.3567806117e-03  1.9887900907e-01
3.7306630566e-03  2.2126055700e-01
4.1047273509e-03  2.4368392468e-01
4.4789736274e-03  2.6614611773e-01
4.8534020188e-03  2.8864427392e-01
5.2280126582e-03  3.1117564678e-01
5.6028056786e-03  3.3373759351e-01
5.9777812132e-03  3.5632756572e-01
6.3529393955e-03  3.7894310221e-01
6.7282803589e-03  4.0158182305e-01
7.1038042369e-03  4.2424142486e-01
7.4795111634e-03  4.4691967668e-01
7.8554012722e-03  4.6961441653e-01
8.2314746974e-03  4.9232354839e-01
8.6077315729e-03  5.1504503956e-01
8.9841720332e-03  5.3777691825e-01
9.3607962126e-03  5.6051727143e-01
9.7376042457e-03  5.8326424289e-01
1.0114596267e-02  6.0601603142e-01
1.0491772411e-02  6.2877088912e-01
1.0869132814e-02  6.5152711988e-01
1.1246677609e-02  6.7428307785e-01
1.1624406933e-02  6.9703716610e-01
1.2002320920e-02  7.1978783526e-01
1.2380419707e-02  7.4253358232e-01
1.2758703428e-02  7.6527294939e-01
1.3137172219e-02  7.8800452257e-01
1.3515826216e-02  8.1072693085e-01
1.3894665556e-02  8.3343884503e-01
1.4273690374e-02  8.5613897672e-01
1.4652900806e-02  8.7882607735e-01
1.5032296989e-02  9.0149893719e-01
1.5411879060e-02  9.2415638444e-01
1.5791647154e-02  9.4679728434e-01
1.6171601410e-02  9.6942053824e-01
1.6551741963e-02  9.9202508283e-01
1.6932068951e-02  1.0146098892e+00
1.7312582511e-02  1.0371739623e+00
1.7693282780e-02  1.0597163396e+00
1.8074169897e-02  1.0822360910e+00
1.8455243997e-02  1.1047323177e+00
1.8836505219e-02  1.1272041513e+00
1.9217953702e-02  1.1496507535e+00
1.9599589582e-02  1.1720713153e+00
1.9981412999e-02  1.1944650561e+00
2.0363424089e-02  1.2168312231e+00
2.0745622993e-02  1.2391690907e+00
2.1128009848e-02  1.2614779602e+00
2.1510584792e-02  1.2837571584e+00
2.1893347966e-02  1.3060060377e+00
2.2276299507e-02  1.3282239751e+00
2.2659439555e-02  1.3504103719e+00
2.3042768249e-02  1.3725646528e+00
2.3426285728e-02  1.3946862656e+00
2.3809992132e-02  1.4167746805e+00
2.4193887601e-02  1.4388293898e+00
2.4577972274e-02  1.4608499069e+00
2.4962246291e-02  1.4828357662e+00
2.5346709792e-02  1.5047865226e+00
2.5731362918e-02  1.5267017506e+00
2.6116205808e-02  1.5485810443e+00
2.6501238604e-02  1.5704240165e+00
2.6886461446e-02  1.5922302985e+00
2.7271874474e-02  1.6139995397e+00
2.7657477829e-02  1.6357314069e+00
2.8043271653e-02  1.6574255838e+00
2.8429256086e-02  1.6790817710e+00
2.8815431271e-02  1.7006996852e+00
2.9201797348e-02  1.7222790589e+00
2.9588354458e-02  1.7438196401e+00
2.9975102745e-02  1.7653211916e+00
3.0362042348e-02  1.7867834908e+00
3.0749173411e-02  1.8082063295e+00
3.1136496076e-02  1.8295895132e+00
3.1524010485e-02  1.8509328609e+00
3.1911716780e-02  1.8722362047e+00
3.2299615104e-02  1.8934993893e+00
3.2687705599e-02  1.9147222721e+00
3.3075988409e-02  1.9359047222e+00
3.3464463677e-02  1.9570466208e+00
3.3853131545e-02  1.9781478600e+00
3.4241992156e-02  1.9992083436e+00
3.4631045655e-02  2.0202279855e+00
3.5020292185e-02  2.0412067105e+00
3.5409731889e-02  2.0621444533e+00
3.5799364911e-02  2.0830411586e+00
3.6189191396e-02  2.1038967806e+00
3.6579211487e-02  2.1247112827e+00
3.6969425328e-02  2.1454846373e+00
3.7359833065e-02  2.1662168256e+00
3.7750434842e-02  2.1869078372e+00
3.8141230802e-02  2.2075576697e+00
3.8532221092e-02  2.2281663290e+00
3.8923405856e-02  2.2487338282e+00
3.9314785240e-02  2.2692601883e+00
3.9706359387e-02  2.2897454372e+00
4.0098128445e-02  2.3101896097e+00
4.0490092559e-02  2.3305927474e+00
4.0882251873e-02  2.3509548985e+00
4.1274606535e-02  2.3712761171e+00
4.1667156690e-02  2.3915564637e+00
4.2059902484e-02  2.4117960045e+00
4.2452844064e-02  2.4319948113e+00
4.2845981576e-02  2.4521529612e+00
4.3239315166e-02  2.4722705366e+00
4.3632844981e-02  2.4923476250e+00
4.4026571169e-02  2.5123843186e+00
4.4420493876e-02  2.5323807141e+00
4.4814613249e-02  2.5523369130e+00
4.5208929436e-02  2.5722530208e+00
4.5603442584e-02  2.5921291470e+00
4.5998152841e-02  2.6119654052e+00
4.6393060354e-02  2.6317619127e+00
4.6788165272e-02  2.6515187903e+00
4.7183467742e-02  2.6712361624e+00
4.7578967912e-02  2.6909141563e+00
4.7974665932e-02  2.7105529028e+00
4.8370561949e-02  2.7301525353e+00
4.8766656113e-02  2.7497131903e+00
4.9162948571e-02  2.7692350067e+00
4.9559439474e-02  2.7887181260e+00
4.9956128969e-02  2.8081626921e+00
5.0353017206e-02  2.8275688512e+00
5.0750104336e-02  2.8469367515e+00
5.1147390506e-02  2.8662665431e+00
5.1544875867e-02  2.8855583781e+00
5.1942560569e-02  2.9048124104e+00
5.2340444761e-02  2.9240287952e+00
5.2738528595e-02  2.9432076894e+00
5.3136812219e-02  2.9623492513e+00
5.3535295785e-02  2.9814536403e+00
5.3933979444e-02  3.0005210172e+00
5.4332863345e-02  3.0195515435e+00
5.4731947640e-02  3.0385453819e+00
5.5131232480e-02  3.0575026960e+00
5.5530718016e-02  3.0764236498e+00
5.5930404399e-02  3.0953084084e+00
5.6330291782e-02  3.1141571369e+00
5.6730380315e-02  3.1329700014e+00
5.7130670150e-02  3.1517471680e+00
5.7531161440e-02  3.1704888033e+00
5.7931854336e-02  3.1891950740e+00
5.8332748991e-02  3.2078661469e+00
5.8733845557e-02  3.2265021889e+00
5.9135144187e-02  3.2451033668e+00
5.9536645033e-02  3.2636698472e+00
5.9938348249e-02  3.2822017969e+00
6.0340253987e-02  3.3006993819e+00
6.0742362401e-02  3.3191627682e+00
6.1144673644e-02  3.3375921214e+00
6.1547187869e-02  3.3559876066e+00
6.1949905230e-02  3.3743493882e+00
6.2352825882e-02  3.3926776303e+00
6.2755949977e-02  3.4109724962e+00
6.3159277670e-02  3.4292341484e+00
6.3562809116e-02  3.4474627490e+00
6.3966544468e-02  3.4656584588e+00
6.4370483881e-02  3.4838214382e+00
6.4774627511e-02  3.5019518464e+00
6.5178975512e-02  3.5200498417e+00
6.5583528039e-02  3.5381155814e+00
6.5988285247e-02  3.5561492219e+00
6.6393247291e-02  3.5741509183e+00
6.6798414328e-02  3.5921208246e+00
6.7203786513e-02  3.6100590937e+00
6.7609364001e-02  3.6279658773e+00
6.8015146949e-02  3.6458413259e+00
6.8421135513e-02  3.6636855884e+00
6.8827329849e-02  3.6814988128e+00
6.9233730114e-02  3.6992811456e+00
6.9640336465e-02  3.7170327317e+00
7.0047149057e-02  3.7347537151e+00
7.0454168048e-02  3.7524442378e+00
7.0861393596e-02  3.7701044407e+00
7.1268825857e-02  3.7877344632e+00
7.1676464989e-02  3.8053344430e+00
7.2084311150e-02  3.8229045166e+00
7.2492364496e-02  3.8404448185e+00
7.2900625187e-02  3.8579554821e+00
7.3309093381e-02  3.8754366390e+00
7.3717769234e-02  3.8928884192e+00
7.4126652907e-02  3.9103109511e+00
7.4535744557e-02  3.9277043615e+00
7.4945044343e-02  3.9450687755e+00
7.5354552425e-02  3.9624043168e+00
7.5764268960e-02  3.9797111071e+00
7.6174194109e-02  3.9969892666e+00
7.6584328030e-02  4.0142389140e+00
7.6994670884e-02  4.0314601660e+00
7.7405222829e-02  4.0486531379e+00
7.7815984026e-02  4.0658179431e+00
7.8226954635e-02  4.0829546935e+00
7.8638134816e-02  4.1000634992e+00
7.9049524730e-02  4.1171444686e+00
7.9461124536e-02  4.1341977086e+00
7.9872934395e-02  4.1512233242e+00
8.0284954469e-02  4.1682214189e+00
8.0697184919e-02  4.1851920943e+00
8.1109625904e-02  4.2021354506e+00
8.1522277588e-02  4.2190515862e+00
8.1935140131e-02  4.2359405978e+00
8.2348213695e-02  4.2528025805e+00
8.2761498441e-02  4.2696376279e+00
8.3174994533e-02  4.2864458318e+00
8.3588702131e-02  4.3032272823e+00
8.4002621399e-02  4.3199820683e+00
8.4416752498e-02  4.3367102767e+00
8.4831095592e-02  4.3534119931e+00
8.5245650843e-02  4.3700873012e+00
8.5660418414e-02  4.3867362837e+00
8.6075398469e-02  4.4033590212e+00
8.6490591170e-02  4.4199555931e+00
8.6905996682e-02  4.4365260773e+00
8.7321615168e-02  4.4530705502e+00
8.7737446791e-02  4.4695890867e+00
8.8153491716e-02  4.4860817604e+00
8.8569750106e-02  4.5025486432e+00
8.8986222127e-02  4.5189898060e+00
8.9402907943e-02  4.5354053180e+00
8.9819807718e-02  4.5517952472e+00
9.0236921617e-02  4.5681596603e+00
9.0654249805e-02  4.5844986228e+00
9.1071792447e-02  4.6008121986e+00
9.1489549710e-02  4.6171004506e+00
9.1907521757e-02  4.6333634406e+00
9.2325708756e-02  4.6496012289e+00
9.2744110871e-02  4.6658138748e+00
9.3162728269e-02  4.6820014365e+00
9.3581561116e-02  4.6981639710e+00
9.4000609578e-02  4.7143015342e+00
9.4419873823e-02  4.7304141810e+00
9.4839354015e-02  4.7465019654e+00
9.5259050324e-02  4.7625649401e+00
9.5678962915e-02  4.7786031571e+00
9.6099091956e-02  4.7946166674e+00
9.6519437613e-02  4.8106055210e+00
9.6940000056e-02  4.8265697671e+00
9.7360779451e-02  4.8425094540e+00
9.7781775967e-02  4.8584246293e+00
9.8202989771e-02  4.8743153397e+00
9.8624421032e-02  4.8901816312e+00
9.9046069918e-02  4.9060235491e+00
9.9467936598e-02  4.9218411379e+00
9.9890021241e-02  4.9376344415e+00
1.0031232402e-01  4.9534035033e+00
1.0073484509e-01  4.9691483659e+00
1.0115758464e-01  4.9848690715e+00
1.0158054282e-01  5.0005656617e+00
1.0200371981e-01  5.0162381775e+00
1.0242711579e-01  5.0318866596e+00
1.0285073091e-01  5.0475111481e+00
1.0327456535e-01  5.0631116828e+00
1.0369861928e-01  5.0786883031e+00
1.0412289287e-01  5.0942410480e+00
1.0454738629e-01  5.1097699563e+00
1.0497209972e-01  5.1252750664e+00
1.0539703331e-01  5.1407564164e+00
1.0582218725e-01  5.1562140443e+00
1.0624756171e-01  5.1716479878e+00
1.0667315685e-01  5.1870582846e+00
1.0709897285e-01  5.2024449719e+00
1.0752500989e-01  5.2178080872e+00
1.0795126812e-01  5.2331476676e+00
1.0837774774e-01  5.2484637503e+00
1.0880444889e-01  5.2637563724e+00
1.0923137177e-01  5.2790255711e+00
1.0965851655e-01  5.2942713834e+00
1.1008588339e-01  5.3094938465e+00
1.1051347247e-01  5.3246929977e+00
1.1094128396e-01  5.3398688743e+00
1.1136931804e-01  5.3550215136e+00
1.1179757488e-01  5.3701509534e+00
1.1222605465e-01  5.3852572313e+00
1.1265475753e-01  5.4003403852e+00
1.1308368370e-01  5.4154004532e+00
1.1351283332e-01  5.4304374737e+00
1.1394220657e-01  5.4454514853e+00
1.1437180363e-01  5.4604425267e+00
1.1480162468e-01  5.4754106371e+00
1.1523166987e-01  5.4903558558e+00
1.1566193941e-01  5.5052782227e+00
1.1609243345e-01  5.5201777777e+00
1.1652315217e-01  5.5350545612e+00
1.1695409575e-01  5.5499086139e+00
1.1738526437e-01  5.5647399771e+00
1.1781665820e-01  5.5795486921e+00
1.1824827742e-01  5.5943348008e+00
1.1868012221e-01  5.6090983456e+00
1.1911219274e-01  5.6238393692e+00
1.1954448918e-01  5.6385579147e+00
1.1997701173e-01  5.6532540257e+00
1.2040976054e-01  5.6679277463e+00
1.2084273581e-01  5.6825791210e+00
1.2127593771e-01  5.6972081946e+00
1.2170936641e-01  5.7118150126e+00
1.2214302210e-01  5.7263996210e+00
1.2257690496e-01  5.7409620660e+00
1.2301101515e-01  5.7555023946e+00
1.2344535287e-01  5.7700206540e+00
1.2387991829e-01  5.7845168922e+00
1.2431471159e-01  5.7989911574e+00
1.2474973294e-01  5.8134434984e+00
1.2518498253e-01  5.8278739645e+00
1.2562046054e-01  5.8422826056e+00
1.2605616715e-01  5.8566694719e+00
1.2649210254e-01  5.8710346141e+00
1.2692826688e-01  5.8853780836e+00
1.2736466036e-01  5.8996999321e+00
1.2780128316e-01  5.9140002118e+00
1.2823813546e-01  5.9282789754e+00
1.2867521744e-01  5.9425362761e+00
1.2911252928e-01  5.9567721675e+00
1.2955007117e-01  5.9709867037e+00
1.2998784327e-01  5.9851799393e+00
1.3042584579e-01  5.9993519292e+00
1.3086407889e-01  6.0135027289e+00
1.3130254277e-01  6.0276323943e+00
1.3174123759e-01  6.0417409816e+00
1.3218016356e-01  6.0558285475e+00
1.3261932084e-01  6.0698951492e+00
1.3305870962e-01  6.0839408440e+00
1.3349833008e-01  6.0979656901e+00
1.3393818242e-01  6.1119697454e+00
1.3437826680e-01  6.1259530688e+00
1.3481858342e-01  6.1399157191e+00
1.3525913245e-01  6.1538577556e+00
1.3569991409e-01  6.1677792380e+00
1.3614092852e-01  6.1816802261e+00
1.3658217591e-01  6.1955607803e+00
1.3702365647e-01  6.2094209611e+00
1.3746537036e-01  6.2232608292e+00
1.3790731778e-01  6.2370804458e+00
1.3834949891e-01  6.2508798720e+00
1.3879191394e-01  6.2646591695e+00
