0.000000000000000e+00 0.000000000000000e+00
1.645251688160017e-04 3.079672760507890e-02
3.292139628620541e-04 6.158480801423849e-02
4.940666263549185e-04 9.236424429794710e-02
6.590834039976015e-04 1.231350395243496e-01
8.242645409805661e-04 1.538971967588267e-01
9.896102829829458e-04 1.846507190643649e-01
1.155120876173763e-03 2.153956095013569e-01
1.320796567213149e-03 2.461318711276235e-01
1.486637603253572e-03 2.768595069985125e-01
1.652644231941065e-03 3.075785201668069e-01
1.818816701416458e-03 3.382889136826890e-01
1.985155260316614e-03 3.689906905938898e-01
2.151660157775670e-03 3.996838539455325e-01
2.318331643426281e-03 4.303684067802394e-01
2.485169967400866e-03 4.610443521380034e-01
2.652175380332862e-03 4.917116930563878e-01
2.819348133357976e-03 5.223704325703338e-01
2.986688478115447e-03 5.530205737122174e-01
3.154196666749304e-03 5.836621195119918e-01
3.321872951909638e-03 6.142950729969243e-01
3.489717586753867e-03 6.449194371917883e-01
3.657730824948015e-03 6.755352151188276e-01
3.825912920667987e-03 7.061424097976925e-01
3.994264128600850e-03 7.367410242455392e-01
4.162784703946119e-03 7.673310614769235e-01
4.331474902417051e-03 7.979125245038716e-01
4.500334980241931e-03 8.284854163358872e-01
4.669365194165376e-03 8.590497399798522e-01
4.838565801449630e-03 8.896054984401331e-01
5.007937059875876e-03 9.201526947186025e-01
5.177479227745538e-03 9.506913318144541e-01
5.347192563881601e-03 9.812214127244587e-01
5.517077327629923e-03 1.011742940442744e+00
5.687133778860557e-03 1.042255917960929e+00
5.857362177969078e-03 1.072760348268012e+00
6.027762785877912e-03 1.103256234350539e+00
6.198335864037666e-03 1.133743579192384e+00
6.369081674428467e-03 1.164222385774941e+00
6.540000479561306e-03 1.194692657077034e+00
6.711092542479378e-03 1.225154396074913e+00
6.882358126759437e-03 1.255607605742277e+00
7.053797496513144e-03 1.286052289050275e+00
7.225410916388427e-03 1.316488448967434e+00
7.397198651570846e-03 1.346916088459778e+00
7.569160967784955e-03 1.377335210490799e+00
7.741298131295672e-03 1.407745818021347e+00
7.913610408909654e-03 1.438147914009733e+00
8.086098067976681e-03 1.468541501411757e+00
8.258761376391024e-03 1.498926583180584e+00
8.431600602592852e-03 1.529303162266821e+00
8.604616015569604e-03 1.559671241618545e+00
8.777807884857399e-03 1.590030824181277e+00
8.951176480542425e-03 1.620381912897891e+00
9.124722073262355e-03 1.650724510708791e+00
9.298444934207735e-03 1.681058620551710e+00
9.472345335123424e-03 1.711384245361891e+00
9.646423548309987e-03 1.741701388071959e+00
9.820679846625132e-03 1.772010051612021e+00
9.995114503485121e-03 1.802310238909556e+00
1.016972779286622e-02 1.832601952889490e+00
1.034451998930610e-02 1.862885196474160e+00
1.051949136790534e-02 1.893159972583334e+00
1.069464220432877e-02 1.923426284134251e+00
1.086997277480703e-02 1.953684134041524e+00
1.104548335613794e-02 1.983933525217161e+00
1.122117422568798e-02 2.014174460570651e+00
1.139704566139378e-02 2.044406943008880e+00
1.157309794176354e-02 2.074630975436172e+00
1.174933134587854e-02 2.104846560754254e+00
1.192574615339458e-02 2.135053701862205e+00
1.210234264454350e-02 2.165252401656694e+00
1.227912110013460e-02 2.195442663031592e+00
1.245608180155622e-02 2.225624488878381e+00
1.263322503077713e-02 2.255797882085794e+00
1.281055107034812e-02 2.285962845540126e+00
1.298806020340343e-02 2.316119382124946e+00
1.316575271366232e-02 2.346267494721332e+00
1.334362888543051e-02 2.376407186207771e+00
1.352168900360178e-02 2.406538459460087e+00
1.369993335365940e-02 2.436661317351536e+00
1.387836222167776e-02 2.466775762752867e+00
1.405697589432378e-02 2.496881798532151e+00
1.423577465885856e-02 2.526979427554892e+00
1.441475880313883e-02 2.557068652683938e+00
1.459392861561857e-02 2.587149476779686e+00
1.477328438535049e-02 2.617221902699782e+00
1.495282640198764e-02 2.647285933299372e+00
1.513255495578493e-02 2.677341571430972e+00
1.531247033760072e-02 2.707388819944484e+00
1.549257283889838e-02 2.737427681687215e+00
1.567286275174786e-02 2.767458159503931e+00
1.585334036882726e-02 2.797480256236703e+00
1.603400598342446e-02 2.827493974725023e+00
1.621485988943865e-02 2.857499317805868e+00
1.639590238138194e-02 2.887496288313443e+00
1.657713375438099e-02 2.917484889079532e+00
1.675855430417857e-02 2.947465122933131e+00
1.694016432713522e-02 2.977436992700781e+00
1.712196412023080e-02 3.007400501206327e+00
1.730395398106615e-02 3.037355651271028e+00
1.748613420786472e-02 3.067302445713516e+00
1.766850509947416e-02 3.097240887349798e+00
1.785106695536802e-02 3.127170978993348e+00
1.803382007564731e-02 3.157092723454930e+00
1.821676476104220e-02 3.187006123542723e+00
1.839990131291364e-02 3.216911182062290e+00
1.858323003325504e-02 3.246807901816624e+00
1.876675122469391e-02 3.276696285605972e+00
1.895046519049354e-02 3.306576336228119e+00
1.913437223455464e-02 3.336448056478126e+00
1.931847266141708e-02 3.366311449148384e+00
1.950276677626149e-02 3.396166517028831e+00
1.968725488491099e-02 3.426013262906643e+00
1.987193729383289e-02 3.455851689566373e+00
2.005681431014040e-02 3.485681799789980e+00
2.024188624159423e-02 3.515503596356830e+00
2.042715339660446e-02 3.545317082043596e+00
2.061261608423211e-02 3.575122259624322e+00
2.079827461419095e-02 3.604919131870460e+00
2.098412929684915e-02 3.634707701550788e+00
2.117018044323110e-02 3.664487971431484e+00
2.135642836501905e-02 3.694259944276091e+00
2.154287337455494e-02 3.724023622845429e+00
2.172951578484205e-02 3.753779009897798e+00
2.191635590954683e-02 3.783526108188823e+00
2.210339406300064e-02 3.813264920471383e+00
2.229063056020149e-02 3.842995449495895e+00
2.247806571681581e-02 3.872717698009943e+00
2.266569984918025e-02 3.902431668758624e+00
2.285353327430345e-02 3.932137364484305e+00
2.304156630986780e-02 3.961834787926705e+00
2.322979927423125e-02 3.991523941822933e+00
2.341823248642914e-02 4.021204828907400e+00
2.360686626617594e-02 4.050877451911880e+00
2.379570093386708e-02 4.080541813565524e+00
2.398473681058080e-02 4.110197916594792e+00
2.417397421807994e-02 4.139845763723500e+00
2.436341347881374e-02 4.169485357672812e+00
2.455305491591972e-02 4.199116701161174e+00
2.474289885322549e-02 4.228739796904492e+00
2.493294561525061e-02 4.258354647615903e+00
2.512319552720841e-02 4.287961256005936e+00
2.531364891500788e-02 4.317559624782405e+00
2.550430610525550e-02 4.347149756650523e+00
2.569516742525714e-02 4.376731654312771e+00
2.588623320301988e-02 4.406305320469023e+00
2.607750376725398e-02 4.435870757816396e+00
2.626897944737465e-02 4.465427969049429e+00
2.646066057350403e-02 4.494976956859922e+00
2.665254747647306e-02 4.524517723937031e+00
2.684464048782336e-02 4.554050272967224e+00
2.703693993980918e-02 4.583574606634308e+00
2.722944616539929e-02 4.613090727619365e+00
2.742215949827891e-02 4.642598638600845e+00
2.761508027285160e-02 4.672098342254465e+00
2.780820882424129e-02 4.701589841253323e+00
2.800154548829411e-02 4.731073138267767e+00
2.819509060158042e-02 4.760548235965487e+00
2.838884450139669e-02 4.790015137011494e+00
2.858280752576754e-02 4.819473844068078e+00
2.877698001344766e-02 4.848924359794857e+00
2.897136230392374e-02 4.878366686848764e+00
2.916595473741657e-02 4.907800827883989e+00
2.936075765488287e-02 4.937226785552063e+00
2.955577139801744e-02 4.966644562501862e+00
2.975099630925503e-02 4.996054161379462e+00
2.994643273177238e-02 5.025455584828286e+00
3.014208100949031e-02 5.054848835489075e+00
3.033794148707561e-02 5.084233915999803e+00
3.053401450994314e-02 5.113610828995810e+00
3.073030042425788e-02 5.142979577109699e+00
3.092679957693688e-02 5.172340162971309e+00
3.112351231565141e-02 5.201692589207845e+00
3.132043898882893e-02 5.231036858443730e+00
3.151757994565516e-02 5.260372973300761e+00
3.171493553607620e-02 5.289700936397892e+00
3.191250611080054e-02 5.319020750351484e+00
3.211029202130113e-02 5.348332417775083e+00
3.230829361981754e-02 5.377635941279536e+00
3.250651125935797e-02 5.406931323472989e+00
3.270494529370140e-02 5.436218566960868e+00
3.290359607739965e-02 5.465497674345833e+00
3.310246396577954e-02 5.494768648227804e+00
3.330154931494497e-02 5.524031491204049e+00
3.350085248177907e-02 5.553286205868986e+00
3.370037382394633e-02 5.582532794814419e+00
3.390011369989471e-02 5.611771260629297e+00
3.410007246885782e-02 5.641001605899895e+00
3.430025049085709e-02 5.670223833209768e+00
3.450064812670385e-02 5.699437945139643e+00
3.470126573800160e-02 5.728643944267596e+00
3.490210368714811e-02 5.757841833168932e+00
3.510316233733764e-02 5.787031614416108e+00
3.530444205256311e-02 5.816213290578979e+00
3.550594319761832e-02 5.845386864224551e+00
3.570766613810011e-02 5.874552337917102e+00
3.590961124041062e-02 5.903709714218159e+00
3.611177887175950e-02 5.932858995686487e+00
3.631416940016609e-02 5.962000184878065e+00
3.651678319446171e-02 5.991133284346105e+00
3.671962062429187e-02 6.020258296641146e+00
3.692268206011853e-02 6.049375224310836e+00
3.712596787322235e-02 6.078484069900128e+00
3.732947843570495e-02 6.107584835951187e+00
3.753321412049117e-02 6.136677525003385e+00
3.773717530133141e-02 6.165762139593348e+00
3.794136235280379e-02 6.194838682254925e+00
3.814577565031659e-02 6.223907155519129e+00
3.835041557011044e-02 6.252967561914289e+00
3.855528248926069e-02 6.282019903965846e+00
3.876037678567970e-02 6.311064184196518e+00
3.896569883811916e-02 6.340100405126250e+00
3.917124902617244e-02 6.369128569272142e+00
3.937702773027694e-02 6.398148679148548e+00
3.958303533171636e-02 6.427160737266966e+00
3.978927221262315e-02 6.456164746136167e+00
3.999573875598084e-02 6.485160708262100e+00
4.020243534562640e-02 6.514148626147865e+00
4.040936236625261e-02 6.543128502293861e+00
4.061652020341047e-02 6.572100339197583e+00
4.082390924351159e-02 6.601064139353774e+00
4.103152987383058e-02 6.630019905254315e+00
4.123938248250747e-02 6.658967639388337e+00
4.144746745855012e-02 6.687907344242113e+00
4.165578519183667e-02 6.716839022299141e+00
4.186433607311793e-02 6.745762676040037e+00
4.207312049401990e-02 6.774678307942644e+00
4.228213884704613e-02 6.803585920481986e+00
4.249139152558024e-02 6.832485516130212e+00
4.270087892388836e-02 6.861377097356709e+00
4.291060143712162e-02 6.890260666627960e+00
4.312055946131866e-02 6.919136226407673e+00
4.333075339340804e-02 6.948003779156672e+00
4.354118363121086e-02 6.976863327333021e+00
4.375185057344314e-02 7.005714873391831e+00
4.396275461971846e-02 7.034558419785498e+00
4.417389617055040e-02 7.063393968963453e+00
4.438527562735510e-02 7.092221523372352e+00
4.459689339245383e-02 7.121041085455964e+00
4.480874986907551e-02 7.149852657655259e+00
4.502084546135930e-02 7.178656242408280e+00
4.523318057435713e-02 7.207451842150284e+00
4.544575561403631e-02 7.236239459313595e+00
4.565857098728211e-02 7.265019096327713e+00
4.587162710190038e-02 7.293790755619320e+00
4.608492436662007e-02 7.322554439612119e+00
4.629846319109596e-02 7.351310150727024e+00
4.651224398591119e-02 7.380057891382059e+00
4.672626716257996e-02 7.408797663992381e+00
4.694053313355011e-02 7.437529470970254e+00
4.715504231220581e-02 7.466253314725073e+00
4.736979511287021e-02 7.494969197663309e+00
4.758479195080809e-02 7.523677122188609e+00
4.780003324222856e-02 7.552377090701704e+00
4.801551940428773e-02 7.581069105600406e+00
4.823125085509141e-02 7.609753169279685e+00
4.844722801369784e-02 7.638429284131583e+00
4.866345130012034e-02 7.667097452545242e+00
4.887992113533010e-02 7.695757676906908e+00
4.909663794125887e-02 7.724409959599939e+00
4.931360214080172e-02 7.753054303004753e+00
4.953081415781975e-02 7.781690709498889e+00
4.974827441714296e-02 7.810319181456947e+00
4.996598334457289e-02 7.838939721250597e+00
5.018394136688546e-02 7.867552331248675e+00
5.040214891183376e-02 7.896157013816968e+00
5.062060640815084e-02 7.924753771318464e+00
5.083931428555253e-02 7.953342606113146e+00
5.105827297474023e-02 7.981923520558098e+00
5.127748290740376e-02 8.010496517007439e+00
5.149694451622419e-02 8.039061597812399e+00
5.171665823487671e-02 8.067618765321242e+00
5.193662449803341e-02 8.096168021879265e+00
5.215684374136626e-02 8.124709369828871e+00
5.237731640154990e-02 8.153242811509493e+00
5.259804291626455e-02 8.181768349257645e+00
5.281902372419892e-02 8.210285985406820e+00
5.304025926505309e-02 8.238795722287591e+00
5.326174997954147e-02 8.267297562227618e+00
5.348349630939567e-02 8.295791507551492e+00
5.370549869736749e-02 8.324277560580953e+00
5.392775758723183e-02 8.352755723634687e+00
5.415027342378964e-02 8.381225999028473e+00
5.437304665287096e-02 8.409688389075072e+00
5.459607772133778e-02 8.438142896084273e+00
5.481936707708713e-02 8.466589522362916e+00
5.504291516905404e-02 8.495028270214824e+00
5.526672244721453e-02 8.523459141940840e+00
5.549078936258867e-02 8.551882139838803e+00
5.571511636724356e-02 8.580297266203637e+00
5.593970391429643e-02 8.608704523327134e+00
5.616455245791763e-02 8.637103913498230e+00
5.638966245333375e-02 8.665495439002761e+00
5.661503435683062e-02 8.693879102123589e+00
5.684066862575648e-02 8.722254905140566e+00
5.706656571852500e-02 8.750622850330522e+00
5.729272609461842e-02 8.778982939967293e+00
5.751915021459068e-02 8.807335176321715e+00
5.774583854007050e-02 8.835679561661522e+00
5.797279153376451e-02 8.864016098251497e+00
5.820000965946052e-02 8.892344788353370e+00
5.842749338203051e-02 8.920665634225827e+00
5.865524316743392e-02 8.948978638124537e+00
5.888325948272077e-02 8.977283802302146e+00
5.911154279603488e-02 9.005581129008220e+00
5.934009357661709e-02 9.033870620489289e+00
5.956891229480844e-02 9.062152278988847e+00
5.979799942205336e-02 9.090426106747330e+00
6.002735543090304e-02 9.118692106002136e+00
6.025698079501854e-02 9.146950278987546e+00
6.048687598917413e-02 9.175200627934863e+00
6.071704148926053e-02 9.203443155072257e+00
6.094747777228821e-02 9.231677862624856e+00
6.117818531639067e-02 9.259904752814698e+00
6.140916460082776e-02 9.288123827860787e+00
6.164041610598901e-02 9.316335089978992e+00
6.187194031339689e-02 9.344538541382114e+00
6.210373770571028e-02 9.372734184279913e+00
6.233580876672769e-02 9.400922020878987e+00
6.256815398139073e-02 9.429102053382877e+00
6.280077383578742e-02 9.457274283992056e+00
6.303366881715559e-02 9.485438714903815e+00
6.326683941388633e-02 9.513595348312393e+00
6.350028611552735e-02 9.541744186408934e+00
6.373400941278644e-02 9.569885231381434e+00
6.396800979753485e-02 9.598018485414798e+00
6.420228776281084e-02 9.626143950690768e+00
6.443684380282307e-02 9.654261629388031e+00
6.467167841295407e-02 9.682371523682079e+00
6.490679208976380e-02 9.710473635745331e+00
6.514218533099303e-02 9.738567967746995e+00
6.537785863556696e-02 9.766654521853212e+00
6.561381250359873e-02 9.794733300226945e+00
6.585004743639289e-02 9.822804305028036e+00
6.608656393644902e-02 9.850867538413134e+00
6.632336250746526e-02 9.878923002535757e+00
6.656044365434191e-02 9.906970699546292e+00
6.679780788318498e-02 9.935010631591915e+00
6.703545570130981e-02 9.963042800816645e+00
6.727338761724472e-02 9.991067209361354e+00
6.751160414073458e-02 1.001908385936372e+01
6.775010578274447e-02 1.004709275295828e+01
6.798889305546335e-02 1.007509389227631e+01
6.822796647230774e-02 1.010308727944597e+01
6.846732654792530e-02 1.013107291659223e+01
6.870697379819868e-02 1.015905080583678e+01
6.894690874024910e-02 1.018702094929824e+01
6.918713189244012e-02 1.021498334909191e+01
6.942764377438136e-02 1.024293800732997e+01
6.966844490693228e-02 1.027088492612131e+01
6.990953581220588e-02 1.029882410757169e+01
7.015091701357253e-02 1.032675555378360e+01
7.039258903566371e-02 1.035467926685627e+01
7.063455240437587e-02 1.038259524888578e+01
7.087680764687417e-02 1.041050350196493e+01
7.111935529159634e-02 1.043840402818331e+01
7.136219586825661e-02 1.046629682962724e+01
7.160532990784939e-02 1.049418190837982e+01
7.184875794265329e-02 1.052205926652088e+01
7.209248050623493e-02 1.054992890612702e+01
7.233649813345286e-02 1.057779082927156e+01
