0.0000000000e+00  0.0000000000e+00
1.3097810450e-04 -4.7686437092e-02
2.6202104965e-04 -1.9514000344e-03
3.9312888360e-04  4.3407768400e-02
5.2430165457e-04  8.5906516189e-02
6.5553941081e-04  1.2684219724e-01
7.8684220063e-04  1.6682210740e-01
9.1821007237e-04  2.0619505892e-01
1.0496430744e-03  2.4517033203e-01
1.1811412553e-03  2.8387841848e-01
1.3127046634e-03  3.2240350655e-01
1.4443333474e-03  3.6080147613e-01
1.5760273557e-03  3.9911026794e-01
1.7077867371e-03  4.3735609013e-01
1.8396115402e-03  4.7555726447e-01
1.9715018138e-03  5.1372668503e-01
2.1034576067e-03  5.5187343371e-01
2.2354789677e-03  5.9000386795e-01
2.3675659456e-03  6.2812236922e-01
2.4997185895e-03  6.6623186805e-01
2.6319369482e-03  7.0433421867e-01
2.7642210709e-03  7.4243047052e-01
2.8965710066e-03  7.8052106774e-01
3.0289868043e-03  8.1860599755e-01
3.1614685134e-03  8.5668490174e-01
3.2940161830e-03  8.9475716149e-01
3.4266298624e-03  9.3282196221e-01
3.5593096009e-03  9.7087834364e-01
3.6920554479e-03  1.0089252388e+00
3.8248674529e-03  1.0469615044e+00
3.9577456652e-03  1.0849859448e+00
4.0906901344e-03  1.1229973309e+00
4.2237009100e-03  1.1609944146e+00
4.3567780418e-03  1.1989759415e+00
4.4899215793e-03  1.2369406593e+00
4.6231315723e-03  1.2748873259e+00
4.7564080705e-03  1.3128147150e+00
4.8897511238e-03  1.3507216207e+00
5.0231607820e-03  1.3886068614e+00
5.1566370950e-03  1.4264692821e+00
5.2901801128e-03  1.4643077572e+00
5.4237898855e-03  1.5021211917e+00
5.5574664630e-03  1.5399085223e+00
5.6912098956e-03  1.5776687188e+00
5.8250202333e-03  1.6154007840e+00
5.9588975264e-03  1.6531037544e+00
6.0928418251e-03  1.6907767000e+00
6.2268531799e-03  1.7284187248e+00
6.3609316409e-03  1.7660289658e+00
6.4950772587e-03  1.8036065934e+00
6.6292900838e-03  1.8411508108e+00
6.7635701665e-03  1.8786608534e+00
6.8979175576e-03  1.9161359885e+00
7.0323323077e-03  1.9535755145e+00
7.1668144673e-03  1.9909787607e+00
7.3013640872e-03  2.0283450863e+00
7.4359812183e-03  2.0656738801e+00
7.5706659113e-03  2.1029645593e+00
7.7054182170e-03  2.1402165697e+00
7.8402381865e-03  2.1774293841e+00
7.9751258707e-03  2.2146025023e+00
8.1100813207e-03  2.2517354502e+00
8.2451045874e-03  2.2888277790e+00
8.3801957221e-03  2.3258790646e+00
8.5153547759e-03  2.3628889073e+00
8.6505818000e-03  2.3998569304e+00
8.7858768458e-03  2.4367827804e+00
8.9212399646e-03  2.4736661256e+00
9.0566712077e-03  2.5105066559e+00
9.1921706267e-03  2.5473040822e+00
9.3277382730e-03  2.5840581355e+00
9.4633741981e-03  2.6207685666e+00
9.5990784536e-03  2.6574351453e+00
9.7348510912e-03  2.6940576599e+00
9.8706921626e-03  2.7306359166e+00
1.0006601720e-02  2.7671697390e+00
1.0142579814e-02  2.8036589675e+00
1.0278626497e-02  2.8401034587e+00
1.0414741822e-02  2.8765030852e+00
1.0550925840e-02  2.9128577346e+00
1.0687178602e-02  2.9491673093e+00
1.0823500162e-02  2.9854317259e+00
1.0959890572e-02  3.0216509148e+00
1.1096349882e-02  3.0578248197e+00
1.1232878147e-02  3.0939533972e+00
1.1369475417e-02  3.1300366162e+00
1.1506141745e-02  3.1660744575e+00
1.1642877185e-02  3.2020669134e+00
1.1779681787e-02  3.2380139874e+00
1.1916555605e-02  3.2739156936e+00
1.2053498691e-02  3.3097720565e+00
1.2190511097e-02  3.3455831102e+00
1.2327592878e-02  3.3813488987e+00
1.2464744084e-02  3.4170694747e+00
1.2601964769e-02  3.4527449000e+00
1.2739254985e-02  3.4883752448e+00
1.2876614787e-02  3.5239605871e+00
1.3014044225e-02  3.5595010129e+00
1.3151543354e-02  3.5949966154e+00
1.3289112226e-02  3.6304474951e+00
1.3426750895e-02  3.6658537590e+00
1.3564459414e-02  3.7012155208e+00
1.3702237835e-02  3.7365329001e+00
1.3840086212e-02  3.7718060227e+00
1.3978004599e-02  3.8070350196e+00
1.4115993048e-02  3.8422200275e+00
1.4254051613e-02  3.8773611878e+00
1.4392180348e-02  3.9124586468e+00
1.4530379306e-02  3.9475125553e+00
1.4668648541e-02  3.9825230685e+00
1.4806988106e-02  4.0174903455e+00
1.4945398054e-02  4.0524145492e+00
1.5083878441e-02  4.0872958461e+00
1.5222429319e-02  4.1221344059e+00
1.5361050742e-02  4.1569304017e+00
1.5499742764e-02  4.1916840092e+00
1.5638505439e-02  4.2263954070e+00
1.5777338821e-02  4.2610647761e+00
1.5916242965e-02  4.2956923000e+00
1.6055217924e-02  4.3302781641e+00
1.6194263752e-02  4.3648225557e+00
