0.0000000000e+00  0.0000000000e+00
1.4145272048e-03 -2.9224209878e-02
2.8296819726e-03 -1.8861530592e-02
4.2454647213e-03 -8.4559597536e-03
5.6618758689e-03  1.9894603590e-03
7.0789158339e-03  1.2482272132e-02
8.4965850350e-03  2.3021080306e-02
9.9148838917e-03  3.3603821166e-02
1.1333812823e-02  4.4228219131e-02
1.2753372250e-02  5.4891936665e-02
1.4173562592e-02  6.5592633932e-02
1.5594384270e-02  7.6327995379e-02
1.7015837705e-02  8.7095742419e-02
1.8437923318e-02  9.7893639722e-02
1.9860641532e-02  1.0871949837e-01
2.1283992769e-02  1.1957117752e-01
2.2707977450e-02  1.3044658535e-01
2.4132596000e-02  1.4134367989e-01
2.5557848841e-02  1.5226046977e-01
2.6983736397e-02  1.6319501519e-01
2.8410259093e-02  1.7414542882e-01
2.9837417352e-02  1.8510987670e-01
3.1265211600e-02  1.9608657882e-01
3.2693642261e-02  2.0707380913e-01
3.4122709762e-02  2.1806989495e-01
3.5552414528e-02  2.2907321560e-01
3.6982756986e-02  2.4008220027e-01
3.8413737562e-02  2.5109532531e-01
3.9845356684e-02  2.6211111124e-01
4.1277614779e-02  2.7312811954e-01
4.2710512274e-02  2.8414494975e-01
4.4144049599e-02  2.9516023678e-01
4.5578227182e-02  3.0617264891e-01
4.7013045452e-02  3.1718088621e-01
4.8448504838e-02  3.2818367951e-01
4.9884605770e-02  3.3917978994e-01
5.1321348678e-02  3.5016800869e-01
5.2758733994e-02  3.6114715713e-01
5.4196762147e-02  3.7211608704e-01
5.5635433569e-02  3.8307368094e-01
5.7074748692e-02  3.9401885241e-01
5.8514707948e-02  4.0495054641e-01
5.9955311769e-02  4.1586773949e-01
6.1396560589e-02  4.2676943994e-01
6.2838454840e-02  4.3765468782e-01
6.4280994957e-02  4.4852255483e-01
6.5724181373e-02  4.5937214403e-01
6.7168014523e-02  4.7020258945e-01
6.8612494841e-02  4.8101305547e-01
7.0057622764e-02  4.9180273607e-01
7.1503398725e-02  5.0257085397e-01
7.2949823162e-02  5.1331665962e-01
7.4396896511e-02  5.2403943014e-01
7.5844619209e-02  5.3473846816e-01
7.7292991692e-02  5.4541310078e-01
7.8742014399e-02  5.5606267848e-01
8.0191687767e-02  5.6668657411e-01
8.1642012234e-02  5.7728418204e-01
8.3092988240e-02  5.8785491733e-01
8.4544616224e-02  5.9839821514e-01
8.5996896624e-02  6.0891353009e-01
8.7449829882e-02  6.1940033592e-01
8.8903416437e-02  6.2985812506e-01
9.0357656730e-02  6.4028640835e-01
9.1812551202e-02  6.5068471485e-01
9.3268100295e-02  6.6105259160e-01
9.4724304450e-02  6.7138960347e-01
9.6181164110e-02  6.8169533297e-01
9.7638679718e-02  6.9196938008e-01
9.9096851717e-02  7.0221136204e-01
1.0055568055e-01  7.1242091319e-01
1.0201516666e-01  7.2259768467e-01
1.0347531049e-01  7.3274134424e-01
1.0493611249e-01  7.4285157593e-01
1.0639757311e-01  7.5292807980e-01
1.0785969278e-01  7.6297057156e-01
1.0932247195e-01  7.7297878227e-01
1.1078591108e-01  7.8295245792e-01
1.1225001060e-01  7.9289135911e-01
1.1371477096e-01  8.0279526065e-01
1.1518019262e-01  8.1266395113e-01
1.1664627602e-01  8.2249723255e-01
1.1811302160e-01  8.3229491994e-01
1.1958042982e-01  8.4205684094e-01
1.2104850112e-01  8.5178283541e-01
1.2251723596e-01  8.6147275508e-01
1.2398663479e-01  8.7112646319e-01
1.2545669805e-01  8.8074383410e-01
1.2692742620e-01  8.9032475300e-01
1.2839881968e-01  8.9986911558e-01
1.2987087895e-01  9.0937682769e-01
1.3134360447e-01  9.1884780510e-01
1.3281699667e-01  9.2828197322e-01
1.3429105603e-01  9.3767926681e-01
1.3576578298e-01  9.4703962973e-01
1.3724117798e-01  9.5636301478e-01
1.3871724150e-01  9.6564938336e-01
1.4019397397e-01  9.7489870535e-01
1.4167137586e-01  9.8411095885e-01
1.4314944762e-01  9.9328613000e-01
1.4462818971e-01  1.0024242128e+00
1.4610760258e-01  1.0115252088e+00
1.4758768670e-01  1.0205891271e+00
1.4906844251e-01  1.0296159841e+00
1.5054987047e-01  1.0386058033e+00
1.5203197105e-01  1.0475586149e+00
1.5351474469e-01  1.0564744563e+00
1.5499819187e-01  1.0653533709e+00
1.5648231303e-01  1.0741954090e+00
1.5796710864e-01  1.0830006268e+00
1.5945257916e-01  1.0917690867e+00
1.6093872504e-01  1.1005008571e+00
1.6242554675e-01  1.1091960118e+00
1.6391304476e-01  1.1178546306e+00
1.6540121951e-01  1.1264767983e+00
1.6689007147e-01  1.1350626052e+00
1.6837960111e-01  1.1436121465e+00
1.6986980889e-01  1.1521255225e+00
1.7136069527e-01  1.1606028381e+00
1.7285226071e-01  1.1690442031e+00
1.7434450568e-01  1.1774497314e+00
1.7583743065e-01  1.1858195414e+00
1.7733103607e-01  1.1941537557e+00
1.7882532242e-01  1.2024525009e+00
1.8032029016e-01  1.2107159075e+00
1.8181593975e-01  1.2189441097e+00
1.8331227166e-01  1.2271372453e+00
1.8480928636e-01  1.2352954557e+00
1.8630698432e-01  1.2434188855e+00
1.8780536600e-01  1.2515076826e+00
1.8930443188e-01  1.2595619980e+00
1.9080418241e-01  1.2675819857e+00
1.9230461808e-01  1.2755678025e+00
1.9380573935e-01  1.2835196080e+00
1.9530754668e-01  1.2914375643e+00
1.9681004056e-01  1.2993218361e+00
1.9831322145e-01  1.3071725905e+00
1.9981708982e-01  1.3149899971e+00
2.0132164615e-01  1.3227742272e+00
